Property_ID,Location_City,Location_District,Listing_Date,Property_Type,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Nearby_Amenities_Score,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Transaction_Type,Revenue_Activity,Revenue_GBP_Monthly,Price_Boxcox
BG-REA-20220516-03749,Reading,Tilehurst,2022-05-16,Townhouse,2405,3,1,1998,7,6.0,1.09,1427228.96,1.35,54,Sale,Sale Commission,1605.63,642.7011502824861
BG-REA-20240601-03750,Reading,Coley,2024-06-01,Detached House,1519,2,2,2015,10,9.0,1.12,1403361.54,2.79,39,Sale,Sale Commission,3262.82,638.4699385021895
BG-REA-20240920-03751,Reading,Whitley,2024-09-20,Townhouse,3669,1,1,1981,2,7.0,1.1,2043009.9,2.94,133,Sale,Sale Commission,5005.37,739.614054994582
BG-LON-20211008-03752,London,Richmond,2021-10-08,Apartment,1368,3,1,1992,4,9.0,1.09,1064161.63,1.29,173,Lease,Airbnb/Short Let,27063.5,572.8822884223929
BG-REA-20210520-03753,Reading,Tilehurst,2021-05-20,Detached House,2331,5,5,1973,9,3.0,0.86,1756934.1,1.59,124,Sale,Sale Commission,2327.94,697.1976452126164
BG-GUI-20240628-03754,Guildford,Stoughton,2024-06-28,Apartment,2152,5,3,2015,3,2.0,1.11,1686188.82,1.73,101,Sale,Sale Commission,2430.92,686.0676507453388
BG-LON-20240308-03755,London,Ealing,2024-03-08,Townhouse,1077,4,1,1974,8,6.0,1.07,762656.14,1.49,66,Sale,Sale Commission,946.96,502.7534948277643
BG-REA-20250616-03756,Reading,Kennet Island,2025-06-16,Townhouse,808,2,2,1955,1,2.0,1.08,277776.07,2.98,58,Lease,Airbnb/Short Let,14699.0,338.196703270233
BG-GUI-20201012-03757,Guildford,Merrow,2020-10-12,Detached House,2656,1,1,1979,8,5.0,0.94,1333246.05,1.19,8,Sale,Sale Commission,1322.14,625.7800259413052
BG-REA-20191226-03758,Reading,Kennet Island,2019-12-26,Townhouse,944,5,2,2011,6,,1.01,529603.98,2.61,62,Sale,Sale Commission,1151.89,435.7445094734203
BG-REA-20220815-03759,Reading,Earley,2022-08-15,Townhouse,1113,4,4,2009,4,2.0,1.13,901731.37,1.43,67,Lease,Airbnb/Short Let,20018.28,536.8772031364808
BG-GUI-20241217-03760,Guildford,Burpham,2024-12-17,Apartment,1551,3,3,2005,1,8.0,1.11,1170152.15,1.3,99,Sale,Sale Commission,1267.66,594.5961556486892
BG-GUI-20181023-03761,Guildford,Park Barn,2018-10-23,Detached House,3585,5,2,1950,8,,1.0,1895141.53,1.77,62,Lease,Student Housing,78947.42,718.177152112491
BG-REA-20200607-03762,Reading,Coley,2020-06-07,Townhouse,1907,5,1,1960,6,2.0,0.92,1210210.95,2.8,146,Lease,Student Housing,67832.77,602.4894215456984
BG-LON-20230930-03763,London,Camden,2023-09-30,Detached House,3249,5,2,1998,6,8.0,1.12,1785329.51,1.59,12,Lease,Airbnb/Short Let,79765.85,701.5880163249932
BG-REA-20220503-03764,Reading,Kennet Island,2022-05-03,Apartment,2289,3,2,2003,9,6.0,1.15,1357069.86,2.58,31,Sale,Sale Commission,2917.7,630.1364847637844
BG-REA-20220912-03765,Reading,Earley,2022-09-12,Townhouse,1653,3,2,1979,6,7.0,1.08,759059.46,2.79,30,Sale,Sale Commission,1764.81,501.8224971527602
BG-GUI-20240817-03766,Guildford,Park Barn,2024-08-17,Apartment,3205,5,4,1996,3,10.0,1.06,1871663.34,1.46,74,Sale,Sale Commission,2277.19,714.6806279236031
BG-LON-20250325-03767,London,Chelsea,2025-03-25,Townhouse,1745,2,2,1988,2,3.0,1.05,1659934.7,1.53,10,Lease,Residential Rent,35615.23,681.8648538911006
BG-GUI-20200629-03768,Guildford,Park Barn,2020-06-29,Detached House,3659,3,2,1958,9,3.0,0.95,1546928.04,2.42,13,Lease,Airbnb/Short Let,78182.0,663.2958566172069
BG-GUI-20240705-03769,Guildford,Merrow,2024-07-05,Detached House,2882,3,1,1964,10,2.0,1.07,1450853.53,2.8,54,Sale,Sale Commission,3385.32,646.8470209175038
BG-GUI-20200111-03770,Guildford,Stoughton,2020-01-11,Apartment,3773,4,3,2009,8,9.0,0.98,2428492.12,2.54,65,Sale,Sale Commission,5140.31,791.3840791158449
BG-REA-20250203-03771,Reading,Kennet Island,2025-02-03,Townhouse,515,5,3,2008,10,,1.1,276787.65,2.33,58,Lease,Residential Rent,18938.09,337.7231668633425
BG-GUI-20240201-03772,Guildford,Onslow Village,2024-02-01,Apartment,3408,3,3,1957,10,3.0,1.12,2710072.84,2.11,59,Lease,Airbnb/Short Let,103913.56,826.1001463002469
BG-LON-20221121-03773,London,Clapham,2022-11-21,Townhouse,2277,4,3,1991,3,10.0,1.14,1681886.02,1.68,53,Sale,Sale Commission,2354.64,685.3816005589298
BG-LON-20200409-03774,London,Camden,2020-04-09,Townhouse,1407,4,1,1956,3,6.0,0.91,567620.14,1.86,20,Sale,Sale Commission,879.81,447.7596202036237
BG-LON-20221120-03775,London,Brixton,2022-11-20,Townhouse,568,3,2,1964,4,5.0,1.14,349640.23,1.02,145,Lease,Airbnb/Short Let,13746.1,370.19805749469384
BG-REA-20241212-03776,Reading,Whitley,2024-12-12,Townhouse,1697,1,1,1965,3,,1.07,865318.65,1.91,61,Sale,Sale Commission,1377.3,528.2724498827645
BG-GUI-20240331-03777,Guildford,Burpham,2024-03-31,Apartment,1111,5,3,1975,8,10.0,1.06,671532.39,1.37,76,Sale,Sale Commission,766.67,478.28224496972297
BG-GUI-20221024-03778,Guildford,Merrow,2022-10-24,Townhouse,2417,2,2,1995,4,4.0,1.09,1429259.35,1.78,159,Sale,Sale Commission,2120.07,643.0590994608542
BG-GUI-20201201-03779,Guildford,Jacobs Well,2020-12-01,Detached House,2718,1,1,1973,2,7.0,0.9,1399072.34,1.2,145,Lease,Residential Rent,104078.54,637.7049081894617
BG-GUI-20200210-03780,Guildford,Burpham,2020-02-10,Apartment,3608,4,2,2003,10,2.0,1.0,2233311.54,2.35,111,Lease,Student Housing,77428.89,765.8531741497371
BG-LON-20210911-03781,London,Hackney,2021-09-11,Townhouse,724,2,2,1968,1,2.0,1.11,479153.07,1.83,21,Lease,Airbnb/Short Let,18055.15,418.95695321166147
BG-GUI-20201112-03782,Guildford,Merrow,2020-11-12,Apartment,2162,1,1,2015,4,6.0,0.9,916834.51,2.27,21,Lease,Airbnb/Short Let,40802.29,540.3840411772214
BG-LON-20181221-03783,London,Kensington,2018-12-21,Detached House,3141,2,2,1988,9,4.0,1.0,1732140.98,1.43,122,Lease,Student Housing,55567.15,693.328717468516
BG-REA-20210125-03784,Reading,Kennet Island,2021-01-25,Townhouse,3995,1,1,1979,6,8.0,0.89,1326067.76,1.95,129,Lease,Student Housing,79864.83,624.4580962923615
BG-LON-20180722-03785,London,Shoreditch,2018-07-22,Detached House,2083,4,3,2003,10,4.0,1.0,1732862.21,1.21,27,Lease,Student Housing,47031.62,693.441739570128
BG-REA-20180830-03786,Reading,Coley,2018-08-30,Townhouse,1969,5,1,2010,10,,0.98,1161450.34,2.54,51,Lease,Residential Rent,48792.99,592.859829203365
BG-REA-20201003-03787,Reading,Caversham,2020-10-03,Townhouse,1437,2,1,1958,1,7.0,0.93,730318.77,1.68,45,Lease,Student Housing,55690.82,494.284440094981
BG-LON-20200228-03788,London,Wimbledon,2020-02-28,Detached House,2690,4,2,1976,7,6.0,0.99,1525465.02,2.2,165,Sale,Sale Commission,2796.69,659.6764566288412
BG-REA-20211006-03789,Reading,Tilehurst,2021-10-06,Detached House,1866,2,1,1993,5,6.0,1.07,711791.94,2.56,33,Lease,Airbnb/Short Let,55399.27,489.3289001144506
BG-REA-20220312-03790,Reading,Kennet Island,2022-03-12,Apartment,2580,1,1,1984,6,2.0,1.13,1696328.27,1.8,59,Sale,Sale Commission,2544.49,687.6801009342654
BG-GUI-20240608-03791,Guildford,Onslow Village,2024-06-08,Detached House,3787,1,1,2012,6,1.0,1.09,2273004.26,1.56,170,Sale,Sale Commission,2954.91,771.1523269717613
BG-LON-20210204-03792,London,Camden,2021-02-04,Detached House,3915,5,5,1976,1,10.0,0.88,2402791.63,2.72,33,Lease,Student Housing,129204.05,788.0956398833611
BG-LON-20200415-03793,London,Clapham,2020-04-15,Townhouse,3287,2,1,1976,2,2.0,0.92,1522409.15,2.72,167,Lease,Residential Rent,122234.76,659.158611981509
BG-REA-20200831-03794,Reading,Kennet Island,2020-08-31,Apartment,3854,2,2,1985,7,6.0,0.86,2013287.89,2.29,173,Sale,Sale Commission,3842.02,735.3830935195881
BG-GUI-20240722-03795,Guildford,Guildford Town Centre,2024-07-22,Apartment,3059,3,3,1977,4,7.0,1.07,1989609.92,2.07,80,Lease,Residential Rent,46695.5,731.9851656624558
BG-LON-20220912-03796,London,Islington,2022-09-12,Detached House,2956,2,1,1978,5,3.0,1.08,2439180.11,2.36,31,Sale,Sale Commission,4797.05,792.7453836348385
BG-LON-20191231-03797,London,Camden,2019-12-31,Townhouse,3929,1,1,1970,3,5.0,1.0,2294087.24,1.76,70,Sale,Sale Commission,3364.66,773.9440683348532
BG-LON-20191112-03798,London,Islington,2019-11-12,Detached House,1482,3,1,1952,1,8.0,1.01,1282309.37,1.78,174,Lease,Airbnb/Short Let,36260.11,616.3037197260211
BG-GUI-20191125-03799,Guildford,Onslow Village,2019-11-25,Townhouse,1426,5,5,1955,6,9.0,1.01,1309515.54,2.25,73,Sale,Sale Commission,2455.34,621.3931696251266
BG-LON-20181210-03800,London,Shoreditch,2018-12-10,Detached House,1433,5,1,1981,6,6.0,0.99,860411.55,2.2,82,Sale,Sale Commission,1577.42,527.0960694160467
BG-LON-20230620-03801,London,Ealing,2023-06-20,Apartment,3476,5,4,2021,5,1.0,1.06,2354050.22,2.82,25,Sale,Sale Commission,5532.02,781.7996364130629
BG-LON-20241202-03802,London,Shoreditch,2024-12-02,Townhouse,508,4,3,1994,3,4.0,1.06,331010.05,2.44,68,Lease,Airbnb/Short Let,9627.84,362.3200140796467
BG-LON-20190524-03803,London,Hammersmith,2019-05-24,Detached House,2795,1,1,1960,1,4.0,1.01,1456068.74,1.44,10,Lease,Airbnb/Short Let,58613.83,647.756678903023
BG-GUI-20230916-03804,Guildford,Burpham,2023-09-16,Townhouse,2815,4,1,2013,9,8.0,1.06,2010785.76,2.08,116,Sale,Sale Commission,3485.36,735.025178779865
BG-REA-20210912-03805,Reading,Earley,2021-09-12,Townhouse,983,3,3,2012,5,7.0,1.09,669556.05,1.81,138,Sale,Sale Commission,1009.91,477.72968854419236
BG-GUI-20181211-03806,Guildford,Merrow,2018-12-11,Detached House,1679,4,1,1998,4,7.0,0.99,1094968.4,2.65,163,Sale,Sale Commission,2418.06,579.3245295079785
BG-GUI-20190201-03807,Guildford,Burpham,2019-02-01,Townhouse,2130,4,3,1990,8,9.0,1.01,1637759.82,1.77,166,Sale,Sale Commission,2415.7,678.2833733022368
BG-GUI-20220830-03808,Guildford,Park Barn,2022-08-30,Townhouse,2987,1,1,1959,10,2.0,1.13,1462584.55,2.57,39,Sale,Sale Commission,3132.37,648.8904049371438
BG-LON-20200217-03809,London,Kensington,2020-02-17,Townhouse,3309,2,1,1964,4,3.0,1.01,2667238.03,1.86,35,Lease,Student Housing,76136.57,820.9657871107751
BG-GUI-20210731-03810,Guildford,Park Barn,2021-07-31,Apartment,3357,2,1,1970,8,2.0,1.1,1532005.99,1.68,8,Lease,Residential Rent,51152.77,660.7827602521796
BG-GUI-20230630-03811,Guildford,Guildford Town Centre,2023-06-30,Apartment,2547,2,2,1980,5,5.0,1.12,1713816.76,1.69,73,Sale,Sale Commission,2413.63,690.4474936916268
BG-GUI-20181031-03812,Guildford,Park Barn,2018-10-31,Townhouse,852,2,2,1961,3,4.0,1.0,408634.35,1.09,43,Sale,Sale Commission,371.18,393.57472445288266
BG-GUI-20220927-03813,Guildford,Burpham,2022-09-27,Townhouse,2648,2,1,1993,8,,1.08,1282832.93,2.75,39,Sale,Sale Commission,2939.83,616.4022802575538
BG-REA-20190908-03814,Reading,Coley,2019-09-08,Townhouse,1459,1,1,1956,8,6.0,0.99,539503.11,1.22,40,Sale,Sale Commission,548.49,438.9225050600131
BG-LON-20221005-03815,London,Richmond,2022-10-05,Apartment,3020,1,1,1965,6,10.0,1.11,1245297.68,2.81,30,Sale,Sale Commission,2916.07,609.2730743305154
BG-REA-20220614-03816,Reading,Earley,2022-06-14,Detached House,2412,5,3,2001,5,3.0,1.13,1728389.79,1.97,128,Sale,Sale Commission,2837.44,692.7404147705906
BG-REA-20180408-03817,Reading,Caversham,2018-04-08,Townhouse,2075,3,1,1956,3,3.0,1.01,1177912.6,1.87,22,Sale,Sale Commission,1835.58,596.1380155629626
BG-REA-20181226-03818,Reading,Whitley,2018-12-26,Detached House,637,5,4,1953,4,6.0,1.01,458723.43,1.26,163,Sale,Sale Commission,481.66,411.85246994454644
BG-GUI-20190809-03819,Guildford,Merrow,2019-08-09,Townhouse,2641,4,3,2012,1,2.0,0.99,1454394.32,1.63,149,Sale,Sale Commission,1975.55,647.464836696257
BG-REA-20190322-03820,Reading,Whitley,2019-03-22,Townhouse,2701,5,4,2010,5,1.0,1.0,2030572.84,2.36,47,Lease,Student Housing,46214.05,737.8482238236888
BG-GUI-20190927-03821,Guildford,Park Barn,2019-09-27,Townhouse,3656,5,3,2016,1,4.0,1.02,1379712.74,2.04,16,Lease,Student Housing,79037.69,634.2339717430527
BG-GUI-20190421-03822,Guildford,Jacobs Well,2019-04-21,Townhouse,3916,1,1,1975,2,10.0,1.0,2016156.95,2.04,74,Lease,Student Housing,139180.12,735.7931616770329
BG-LON-20181122-03823,London,Notting Hill,2018-11-22,Apartment,845,5,5,2018,10,9.0,0.98,601003.62,1.77,89,Sale,Sale Commission,886.48,457.9119418773933
BG-GUI-20231202-03824,Guildford,Guildford Town Centre,2023-12-02,Detached House,3484,3,3,2000,6,5.0,1.11,2470236.54,2.07,50,Sale,Sale Commission,4261.16,796.6804445558759
BG-LON-20201113-03825,London,Camden,2020-11-13,Detached House,831,5,4,1987,4,1.0,0.85,339790.12,1.72,90,Sale,Sale Commission,487.03,366.06559643672136
BG-REA-20231206-03826,Reading,Tilehurst,2023-12-06,Apartment,2935,1,1,1987,4,9.0,1.06,1054662.49,2.81,72,Sale,Sale Commission,2469.67,570.8729488636529
BG-LON-20190505-03827,London,Islington,2019-05-05,Townhouse,3528,4,1,2015,6,1.0,0.98,2263771.93,1.47,43,Sale,Sale Commission,2773.12,769.9248388268471
BG-REA-20221224-03828,Reading,Whitley,2022-12-24,Apartment,2670,2,1,1954,4,7.0,1.14,1553291.08,1.18,144,Sale,Sale Commission,1527.4,664.3629910586058
BG-GUI-20191015-03829,Guildford,Jacobs Well,2019-10-15,Apartment,3732,3,1,2005,2,4.0,1.01,1521248.78,2.64,120,Sale,Sale Commission,3346.75,658.9618107965133
BG-GUI-20231109-03830,Guildford,Merrow,2023-11-09,Townhouse,3220,2,1,2005,4,9.0,1.08,2170169.87,1.8,20,Lease,Airbnb/Short Let,110130.76,757.303783101636
BG-REA-20180310-03831,Reading,Caversham,2018-03-10,Detached House,2506,5,2,1997,4,5.0,0.99,1644974.94,2.16,124,Lease,Student Housing,54226.05,679.4519206655091
BG-REA-20211119-03832,Reading,Whitley,2021-11-19,Townhouse,1122,3,3,2006,5,2.0,1.06,589422.59,1.5,105,Sale,Sale Commission,736.78,454.4299031354197
BG-GUI-20220729-03833,Guildford,Jacobs Well,2022-07-29,Detached House,2453,1,1,2007,10,10.0,1.11,1667952.63,2.09,54,Lease,Residential Rent,82257.59,683.1526488404843
BG-LON-20230105-03834,London,Hackney,2023-01-05,Apartment,2495,3,2,2008,2,3.0,1.08,1060231.89,2.95,79,Sale,Sale Commission,2606.4,572.0523681635642
BG-LON-20181230-03835,London,Hackney,2018-12-30,Apartment,3742,1,1,1986,10,8.0,1.0,1475148.76,1.36,48,Lease,Airbnb/Short Let,130122.65,651.0678636764076
BG-REA-20230507-03836,Reading,Coley,2023-05-07,Detached House,2343,4,1,1979,6,6.0,1.13,1958008.1,1.2,39,Sale,Sale Commission,1958.01,727.4114705138933
BG-GUI-20221204-03837,Guildford,Onslow Village,2022-12-04,Townhouse,1855,5,4,1974,8,4.0,1.13,949848.15,2.88,122,Sale,Sale Commission,2279.64,547.9287442399922
BG-REA-20190409-03838,Reading,Coley,2019-04-09,Detached House,2559,4,2,2015,10,3.0,1.0,1387755.6,2.44,146,Sale,Sale Commission,2821.77,635.67954082051
BG-REA-20180530-03839,Reading,Tilehurst,2018-05-30,Townhouse,545,5,2,1978,2,9.0,1.01,374322.29,1.36,149,Sale,Sale Commission,424.23,380.2505064274788
BG-LON-20250521-03840,London,Croydon,2025-05-21,Detached House,1834,2,1,1987,10,1.0,1.09,1432123.21,1.43,9,Sale,Sale Commission,1706.61,643.5634590526126
BG-GUI-20200908-03841,Guildford,Guildford Town Centre,2020-09-08,Detached House,2813,3,1,2015,2,9.0,0.85,1031970.22,1.47,54,Sale,Sale Commission,1264.16,566.0277783296791
BG-REA-20221125-03842,Reading,Coley,2022-11-25,Townhouse,2419,5,2,1973,2,1.0,1.09,1441620.11,1.99,164,Lease,Student Housing,81942.52,645.2315868722358
BG-GUI-20241110-03843,Guildford,Park Barn,2024-11-10,Detached House,2349,5,2,1983,6,6.0,1.14,1403244.42,1.72,34,Lease,Airbnb/Short Let,36716.86,638.4490676966177
BG-GUI-20201206-03844,Guildford,Burpham,2020-12-06,Townhouse,1378,2,2,1999,5,8.0,0.87,446997.13,1.47,90,Lease,Airbnb/Short Let,40969.19,407.68711815298434
BG-GUI-20230215-03845,Guildford,Burpham,2023-02-15,Townhouse,3233,1,1,1959,2,6.0,1.08,1817089.27,2.28,137,Lease,Student Housing,93484.74,706.4484042099189
BG-GUI-20220713-03846,Guildford,Burpham,2022-07-13,Detached House,1960,5,5,1962,3,3.0,1.09,1610058.98,1.58,80,Sale,Sale Commission,2119.91,673.7675924089358
BG-REA-20200819-03847,Reading,Whitley,2020-08-19,Townhouse,1890,4,2,1995,6,3.0,0.86,760960.67,2.12,169,Sale,Sale Commission,1344.36,502.3149581966158
BG-REA-20240420-03848,Reading,Kennet Island,2024-04-20,Detached House,3403,5,3,2008,8,9.0,1.11,3274412.97,1.57,114,Sale,Sale Commission,4284.02,889.5635627626643
BG-LON-20180109-03849,London,Notting Hill,2018-01-09,Townhouse,3841,2,1,1997,8,6.0,1.0,1788681.91,1.04,126,Sale,Sale Commission,1550.19,702.1035310240914
BG-REA-20230326-03850,Reading,Kennet Island,2023-03-26,Apartment,887,3,1,1999,10,4.0,1.11,765734.65,2.13,132,Sale,Sale Commission,1359.18,503.5482400085611
BG-REA-20220407-03851,Reading,Tilehurst,2022-04-07,Townhouse,3427,2,1,1980,4,1.0,1.14,1427022.59,2.1,125,Lease,Student Housing,111754.14,642.6647507403322
BG-REA-20200629-03852,Reading,Kennet Island,2020-06-29,Townhouse,2134,1,1,2017,5,7.0,0.85,809054.73,2.93,18,Sale,Sale Commission,1975.44,514.5309315975923
BG-LON-20231225-03853,London,Camden,2023-12-25,Detached House,812,2,2,2000,10,8.0,1.12,700889.29,2.0,27,Sale,Sale Commission,1168.15,486.3758170365811
BG-LON-20181217-03854,London,Croydon,2018-12-17,Detached House,609,2,1,1988,9,4.0,0.98,325140.97,1.69,121,Lease,Student Housing,13991.75,359.7823544402029
BG-LON-20220916-03855,London,Wimbledon,2022-09-16,Apartment,1137,4,1,2021,2,5.0,1.07,520161.72,1.38,12,Sale,Sale Commission,598.19,432.6792475122022
BG-GUI-20200928-03856,Guildford,Stoughton,2020-09-28,Apartment,2074,1,1,1980,9,1.0,0.94,1143025.7,2.91,54,Sale,Sale Commission,2771.84,589.1570824973701
BG-REA-20231029-03857,Reading,Earley,2023-10-29,Townhouse,3126,3,2,1990,6,9.0,1.13,1588080.4,1.34,102,Sale,Sale Commission,1773.36,670.1508248736997
BG-GUI-20240721-03858,Guildford,Jacobs Well,2024-07-21,Apartment,1419,3,3,2008,8,6.0,1.1,768359.01,1.72,25,Lease,Residential Rent,39522.9,504.2242049743549
BG-REA-20230714-03859,Reading,Earley,2023-07-14,Townhouse,3926,4,2,1953,8,7.0,1.08,1813161.21,2.63,14,Sale,Sale Commission,3973.84,705.8500919605949
BG-REA-20240209-03860,Reading,Tilehurst,2024-02-09,Townhouse,3688,3,2,1973,4,10.0,1.1,1715210.09,2.98,137,Sale,Sale Commission,4259.44,690.6672331638533
BG-GUI-20180801-03861,Guildford,Park Barn,2018-08-01,Detached House,2221,5,5,1982,7,,0.98,1718105.19,2.33,49,Lease,Airbnb/Short Let,68279.5,691.1234661142295
BG-LON-20221004-03862,London,Clapham,2022-10-04,Detached House,3142,3,1,1963,6,2.0,1.09,1413202.1,1.63,106,Sale,Sale Commission,1919.6,640.2197478849375
BG-GUI-20230118-03863,Guildford,Park Barn,2023-01-18,Apartment,2316,1,1,1954,2,4.0,1.08,1282398.14,2.97,110,Sale,Sale Commission,3173.94,616.3204324674642
BG-LON-20181001-03864,London,Hackney,2018-10-01,Detached House,2721,1,1,1962,4,1.0,0.99,1500743.25,2.8,148,Lease,Residential Rent,84690.93,655.4688180748906
BG-REA-20200424-03865,Reading,Southcote,2020-04-24,Townhouse,1221,4,4,2016,9,6.0,0.93,530142.73,2.43,75,Lease,Residential Rent,30176.52,435.918396317236
BG-REA-20200502-03866,Reading,Southcote,2020-05-02,Townhouse,588,1,1,2004,9,2.0,0.9,256314.79,2.71,18,Lease,Student Housing,22210.14,327.67356114651994
BG-LON-20210514-03867,London,Croydon,2021-05-14,Apartment,3564,4,1,1969,7,5.0,0.9,1997177.75,2.79,167,Lease,Student Housing,126211.94,733.0738625617003
BG-LON-20200614-03868,London,Camden,2020-06-14,Townhouse,2159,2,2,1970,3,2.0,0.93,781944.09,1.67,110,Sale,Sale Commission,1088.21,507.70104120016094
BG-LON-20250506-03869,London,Ealing,2025-05-06,Townhouse,3687,5,3,2001,3,8.0,1.11,2115412.06,1.16,108,Sale,Sale Commission,2044.9,749.7658795680484
BG-REA-20181227-03870,Reading,Kennet Island,2018-12-27,Apartment,1755,3,1,1972,7,2.0,1.01,944644.66,1.54,159,Sale,Sale Commission,1212.29,546.7503115971354
BG-LON-20190301-03871,London,Wimbledon,2019-03-01,Apartment,2591,1,1,2003,10,10.0,0.99,1566582.14,2.21,25,Sale,Sale Commission,2885.12,666.5834421555702
BG-REA-20201206-03872,Reading,Earley,2020-12-06,Apartment,3903,4,2,1989,6,5.0,0.94,1390293.86,1.48,171,Sale,Sale Commission,1714.7,636.1346893307757
BG-GUI-20180811-03873,Guildford,Merrow,2018-08-11,Detached House,3469,2,1,1961,9,3.0,0.99,1682711.34,1.18,159,Sale,Sale Commission,1654.67,685.5132747326911
BG-GUI-20180713-03874,Guildford,Park Barn,2018-07-13,Detached House,1065,4,4,1956,9,8.0,0.99,612523.69,2.03,51,Sale,Sale Commission,1036.19,461.33528478833483
BG-LON-20220309-03875,London,Croydon,2022-03-09,Apartment,2769,1,1,1988,3,4.0,1.14,1287626.66,1.28,23,Sale,Sale Commission,1373.47,617.3035647640581
BG-REA-20181112-03876,Reading,Tilehurst,2018-11-12,Apartment,1420,4,2,1999,1,9.0,0.99,852733.26,2.85,8,Sale,Sale Commission,2025.24,525.2471116280478
BG-REA-20211202-03877,Reading,Caversham,2021-12-02,Townhouse,1238,5,4,1950,1,5.0,1.06,635521.46,2.43,73,Sale,Sale Commission,1286.93,468.05374606345794
BG-LON-20240302-03878,London,Hammersmith,2024-03-02,Detached House,2206,5,4,1954,2,4.0,1.12,1669682.94,2.86,29,Sale,Sale Commission,3979.41,683.4300659461946
BG-GUI-20200206-03879,Guildford,Park Barn,2020-02-06,Apartment,1576,4,1,2004,10,5.0,1.01,915438.37,1.39,166,Sale,Sale Commission,1060.38,540.061352560235
BG-REA-20180629-03880,Reading,Tilehurst,2018-06-29,Detached House,1244,1,1,1972,3,9.0,0.99,750067.12,1.19,141,Sale,Sale Commission,743.82,499.48300269108574
BG-REA-20230919-03881,Reading,Whitley,2023-09-19,Detached House,3851,5,4,2007,7,2.0,1.14,3122822.87,1.23,138,Lease,Student Housing,113594.23,873.2182485962504
BG-REA-20231112-03882,Reading,Coley,2023-11-12,Townhouse,2372,2,1,2004,9,7.0,1.06,1014054.78,1.86,59,Sale,Sale Commission,1571.78,562.1564401350698
BG-REA-20210218-03883,Reading,Tilehurst,2021-02-18,Apartment,1424,2,1,1973,10,7.0,0.89,600324.66,3.0,135,Sale,Sale Commission,1500.81,457.7089357226566
BG-REA-20200407-03884,Reading,Tilehurst,2020-04-07,Apartment,3068,2,2,1950,10,10.0,0.93,1547876.57,1.53,101,Lease,Student Housing,96935.38,663.4551025187765
BG-REA-20240415-03885,Reading,Kennet Island,2024-04-15,Apartment,1211,3,2,2020,2,6.0,1.07,879183.08,1.48,71,Sale,Sale Commission,1084.33,531.5743448504184
BG-GUI-20190128-03886,Guildford,Jacobs Well,2019-01-28,Detached House,3965,5,4,2017,4,7.0,0.99,1733394.89,2.14,26,Sale,Sale Commission,3091.22,693.5251960669729
BG-GUI-20210813-03887,Guildford,Merrow,2021-08-13,Townhouse,3910,5,3,1989,5,2.0,1.08,3103982.69,1.03,74,Sale,Sale Commission,2664.25,871.1532467598656
